alert_id,zone_id,zone_name,date,month,temperature_mean,humidity_mean,rainfall,drought_risk,alert_type,severity,message,recommended_action
578,2,Sfax,2025-10-21,10,22.6,70,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
579,2,Sfax,2025-10-22,10,22.9,82,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
580,2,Sfax,2025-10-23,10,22.9,82,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
581,2,Sfax,2025-10-24,10,23.9,62,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
582,2,Sfax,2025-10-25,10,25.7,56,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
583,2,Sfax,2025-10-26,10,27.7,28,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
584,2,Sfax,2025-10-27,10,22.1,55,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
585,2,Sfax,2025-10-28,10,19.8,55,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
586,2,Sfax,2025-10-29,10,20.2,72,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
587,2,Sfax,2025-10-30,10,22.9,78,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
588,2,Sfax,2025-10-31,10,23.2,52,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
589,2,Sfax,2025-11-01,11,21.3,64,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
590,2,Sfax,2025-11-02,11,20.2,79,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
591,2,Sfax,2025-11-04,11,19.7,60,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
592,2,Sfax,2025-11-05,11,19.1,70,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
593,2,Sfax,2025-11-06,11,20.8,65,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
594,2,Sfax,2025-11-08,11,19.3,65,0.2,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
595,2,Sfax,2025-11-09,11,19.0,47,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
596,2,Sfax,2025-11-10,11,19.0,56,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
597,2,Sfax,2025-11-11,11,17.8,53,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
598,2,Sfax,2025-11-12,11,18.8,66,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
599,2,Sfax,2025-11-13,11,18.9,68,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
600,2,Sfax,2025-11-14,11,19.9,69,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
601,2,Sfax,2025-11-15,11,20.3,49,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
602,2,Sfax,2025-11-16,11,21.4,34,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
603,2,Sfax,2025-11-17,11,20.1,48,0.4,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
604,2,Sfax,2025-11-20,11,16.0,74,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
605,2,Sfax,2025-11-21,11,15.9,58,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
606,2,Sfax,2025-11-22,11,12.1,44,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
607,2,Sfax,2025-11-23,11,11.3,52,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
608,2,Sfax,2025-11-24,11,11.4,42,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
609,2,Sfax,2025-11-25,11,13.0,40,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
610,2,Sfax,2025-11-26,11,14.2,57,0.3,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
611,2,Sfax,2025-11-27,11,11.7,48,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
612,2,Sfax,2025-11-28,11,12.2,53,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
613,2,Sfax,2025-11-30,11,11.4,46,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
614,2,Sfax,2025-12-01,12,11.2,51,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
615,2,Sfax,2025-12-02,12,14.5,60,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
616,2,Sfax,2025-12-03,12,15.0,63,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
617,2,Sfax,2025-12-04,12,13.9,59,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
618,2,Sfax,2025-12-05,12,13.7,53,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
619,2,Sfax,2025-12-06,12,14.3,51,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
620,2,Sfax,2025-12-07,12,16.6,54,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
621,2,Sfax,2025-12-08,12,16.5,63,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
622,2,Sfax,2025-12-09,12,15.0,78,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
623,2,Sfax,2025-12-10,12,14.2,84,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
624,2,Sfax,2025-12-11,12,14.2,87,0.2,medium,High humidity,Medium,Humidity level is high and may increase fungal disease risk.,Recommend fungicides and crop protection products.
625,2,Sfax,2025-12-11,12,14.2,87,0.2,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
626,2,Sfax,2025-12-12,12,14.7,87,0.3,medium,High humidity,Medium,Humidity level is high and may increase fungal disease risk.,Recommend fungicides and crop protection products.
627,2,Sfax,2025-12-12,12,14.7,87,0.3,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
628,2,Sfax,2025-12-13,12,15.6,78,0.2,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
629,2,Sfax,2025-12-14,12,16.3,83,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
630,2,Sfax,2025-12-16,12,16.4,85,3.3,low,High humidity,Medium,Humidity level is high and may increase fungal disease risk.,Recommend fungicides and crop protection products.
631,2,Sfax,2025-12-17,12,16.6,91,0.1,medium,High humidity,Medium,Humidity level is high and may increase fungal disease risk.,Recommend fungicides and crop protection products.
632,2,Sfax,2025-12-17,12,16.6,91,0.1,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
633,2,Sfax,2025-12-18,12,18.0,83,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
634,2,Sfax,2025-12-19,12,15.4,90,14.2,low,High humidity,Medium,Humidity level is high and may increase fungal disease risk.,Recommend fungicides and crop protection products.
635,2,Sfax,2025-12-20,12,14.2,83,0.3,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
636,2,Sfax,2025-12-21,12,13.3,86,0.4,medium,High humidity,Medium,Humidity level is high and may increase fungal disease risk.,Recommend fungicides and crop protection products.
637,2,Sfax,2025-12-21,12,13.3,86,0.4,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
638,2,Sfax,2025-12-22,12,12.7,81,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
639,2,Sfax,2025-12-24,12,10.6,72,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
640,2,Sfax,2025-12-25,12,12.5,67,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
641,2,Sfax,2025-12-27,12,13.5,85,0.1,medium,High humidity,Medium,Humidity level is high and may increase fungal disease risk.,Recommend fungicides and crop protection products.
642,2,Sfax,2025-12-27,12,13.5,85,0.1,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
643,2,Sfax,2025-12-28,12,12.3,88,0.0,medium,High humidity,Medium,Humidity level is high and may increase fungal disease risk.,Recommend fungicides and crop protection products.
644,2,Sfax,2025-12-28,12,12.3,88,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
645,2,Sfax,2025-12-29,12,10.9,84,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
646,2,Sfax,2025-12-30,12,11.5,68,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
647,2,Sfax,2025-12-31,12,12.1,64,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
648,3,Beja,2025-01-01,1,9.3,93,0.3,medium,High humidity,Medium,Humidity level is high and may increase fungal disease risk.,Recommend fungicides and crop protection products.
649,3,Beja,2025-01-01,1,9.3,93,0.3,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
650,3,Beja,2025-01-02,1,9.5,90,1.1,medium,High humidity,Medium,Humidity level is high and may increase fungal disease risk.,Recommend fungicides and crop protection products.
651,3,Beja,2025-01-03,1,9.2,88,0.0,medium,High humidity,Medium,Humidity level is high and may increase fungal disease risk.,Recommend fungicides and crop protection products.
652,3,Beja,2025-01-03,1,9.2,88,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
653,3,Beja,2025-01-04,1,10.8,86,0.0,medium,High humidity,Medium,Humidity level is high and may increase fungal disease risk.,Recommend fungicides and crop protection products.
654,3,Beja,2025-01-04,1,10.8,86,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
655,3,Beja,2025-01-05,1,9.9,87,0.0,medium,High humidity,Medium,Humidity level is high and may increase fungal disease risk.,Recommend fungicides and crop protection products.
656,3,Beja,2025-01-05,1,9.9,87,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
657,3,Beja,2025-01-06,1,11.3,62,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
658,3,Beja,2025-01-08,1,9.2,81,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
659,3,Beja,2025-01-10,1,12.5,83,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
660,3,Beja,2025-01-11,1,11.7,81,0.3,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
661,3,Beja,2025-01-12,1,10.2,86,7.7,low,High humidity,Medium,Humidity level is high and may increase fungal disease risk.,Recommend fungicides and crop protection products.
662,3,Beja,2025-01-13,1,7.3,89,10.2,low,High humidity,Medium,Humidity level is high and may increase fungal disease risk.,Recommend fungicides and crop protection products.
663,3,Beja,2025-01-14,1,7.7,88,3.4,low,High humidity,Medium,Humidity level is high and may increase fungal disease risk.,Recommend fungicides and crop protection products.
664,3,Beja,2025-01-15,1,7.1,89,2.1,low,High humidity,Medium,Humidity level is high and may increase fungal disease risk.,Recommend fungicides and crop protection products.
665,3,Beja,2025-01-16,1,6.3,90,0.3,medium,High humidity,Medium,Humidity level is high and may increase fungal disease risk.,Recommend fungicides and crop protection products.
666,3,Beja,2025-01-16,1,6.3,90,0.3,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
667,3,Beja,2025-01-17,1,7.2,90,37.1,low,High humidity,Medium,Humidity level is high and may increase fungal disease risk.,Recommend fungicides and crop protection products.
